"STATION","NAME","DATE","HLY-DEWP-NORMAL","HLY-TEMP-NORMAL"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T04:00:00","57.0","59.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T05:00:00","57.0","59.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T06:00:00","58.6","62.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T07:00:00","59.2","65.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T08:00:00","59.5","69.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T09:00:00","59.5","72.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T10:00:00","59.2","74.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T11:00:00","58.5","76.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T12:00:00","58.0","78.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T13:00:00","57.7","79.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T14:00:00","57.7","79.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T15:00:00","57.7","79.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T16:00:00","58.0","78.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T17:00:00","58.4","77.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T18:00:00","58.9","76.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T19:00:00","59.5","73.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T20:00:00","59.8","70.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T21:00:00","59.8","67.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T22:00:00","59.6","66.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-08T23:00:00","59.3","64.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T00:00:00","58.8","63.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T01:00:00","58.6","62.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T02:00:00","58.2","61.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T03:00:00","57.7","60.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T04:00:00","57.3","59.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T05:00:00","57.3","59.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T06:00:00","58.9","62.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T07:00:00","59.5","65.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T08:00:00","59.8","69.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T09:00:00","59.8","72.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T10:00:00","59.5","74.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T11:00:00","58.9","76.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T12:00:00","58.4","78.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T13:00:00","58.1","79.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T14:00:00","58.1","79.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T15:00:00","58.0","79.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T16:00:00","58.3","79.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T17:00:00","58.6","78.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T18:00:00","59.1","76.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T19:00:00","59.8","73.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T20:00:00","60.2","70.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T21:00:00","60.2","68.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T22:00:00","59.9","66.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-09T23:00:00","59.7","64.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T00:00:00","59.1","63.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T01:00:00","58.9","62.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T02:00:00","58.4","61.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T03:00:00","58.0","60.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T04:00:00","57.6","60.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T05:00:00","57.5","59.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T06:00:00","59.1","62.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T07:00:00","59.8","66.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T08:00:00","60.1","69.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T09:00:00","60.1","72.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T10:00:00","59.8","75.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T11:00:00","59.2","77.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T12:00:00","58.6","78.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T13:00:00","58.4","79.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T14:00:00","58.4","80.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T15:00:00","58.3","80.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T16:00:00","58.6","79.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T17:00:00","58.9","78.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T18:00:00","59.5","76.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T19:00:00","60.1","73.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T20:00:00","60.5","70.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T21:00:00","60.5","68.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T22:00:00","60.3","66.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-10T23:00:00","60.0","65.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T00:00:00","59.2","63.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T01:00:00","59.2","62.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T02:00:00","58.8","61.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T03:00:00","58.4","61.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T04:00:00","58.0","60.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T05:00:00","57.9","60.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T06:00:00","59.5","63.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T07:00:00","60.1","66.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T08:00:00","60.4","69.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T09:00:00","60.5","72.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T10:00:00","60.2","75.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T11:00:00","59.6","77.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T12:00:00","59.1","79.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T13:00:00","58.8","80.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T14:00:00","58.7","80.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T15:00:00","58.7","80.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T16:00:00","58.9","79.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T17:00:00","59.3","78.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T18:00:00","59.8","77.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T19:00:00","60.4","74.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T20:00:00","60.8","70.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T21:00:00","60.8","68.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T22:00:00","60.5","66.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-11T23:00:00","60.2","65.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T00:00:00","59.5","63.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T01:00:00","59.4","62.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T02:00:00","59.0","62.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T03:00:00","58.6","61.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T04:00:00","58.2","60.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T05:00:00","58.1","60.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T06:00:00","59.6","63.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T07:00:00","60.3","66.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T08:00:00","60.6","69.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T09:00:00","60.6","72.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T10:00:00","60.3","75.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T11:00:00","59.7","77.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T12:00:00","59.3","79.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T13:00:00","59.0","79.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T14:00:00","58.9","80.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T15:00:00","58.8","80.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T16:00:00","59.0","79.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T17:00:00","59.3","78.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T18:00:00","59.8","77.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T19:00:00","60.4","74.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T20:00:00","60.8","70.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T21:00:00","60.8","68.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T22:00:00","60.6","66.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-12T23:00:00","60.2","65.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T00:00:00","59.4","63.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T01:00:00","59.4","62.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T02:00:00","59.0","62.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T03:00:00","58.6","61.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T04:00:00","58.2","60.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T05:00:00","58.1","60.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T06:00:00","59.7","63.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T07:00:00","60.3","66.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T08:00:00","60.6","69.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T09:00:00","60.6","72.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T10:00:00","60.3","75.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T11:00:00","59.8","77.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T12:00:00","59.3","79.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T13:00:00","59.0","80.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T14:00:00","58.9","80.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T15:00:00","58.8","80.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T16:00:00","59.0","79.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T17:00:00","59.3","78.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T18:00:00","59.7","76.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T19:00:00","60.4","74.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T20:00:00","60.8","70.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T21:00:00","60.8","68.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T22:00:00","60.5","66.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-13T23:00:00","60.2","65.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T00:00:00","59.4","63.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T01:00:00","59.4","62.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T02:00:00","59.0","62.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T03:00:00","58.7","61.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T04:00:00","58.3","60.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T05:00:00","58.1","60.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T06:00:00","59.7","63.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T07:00:00","60.4","66.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T08:00:00","60.7","69.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T09:00:00","60.6","72.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T10:00:00","60.4","75.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T11:00:00","59.8","77.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T12:00:00","59.3","79.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T13:00:00","59.0","80.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T14:00:00","58.9","80.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T15:00:00","58.9","80.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T16:00:00","59.0","79.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T17:00:00","59.4","78.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T18:00:00","59.8","76.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T19:00:00","60.4","74.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T20:00:00","60.9","70.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T21:00:00","60.9","68.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T22:00:00","60.6","66.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-14T23:00:00","60.3","65.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T00:00:00","59.5","63.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T01:00:00","59.5","62.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T02:00:00","59.1","62.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T03:00:00","58.8","61.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T04:00:00","58.4","60.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T05:00:00","58.2","60.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T06:00:00","59.8","63.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T07:00:00","60.5","66.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T08:00:00","60.7","69.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T09:00:00","60.8","72.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T10:00:00","60.5","75.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T11:00:00","59.9","77.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T12:00:00","59.4","79.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T13:00:00","59.1","79.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T14:00:00","59.0","80.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T15:00:00","58.9","80.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T16:00:00","59.0","79.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T17:00:00","59.4","78.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T18:00:00","59.9","77.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T19:00:00","60.5","74.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T20:00:00","60.9","70.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T21:00:00","60.9","68.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T22:00:00","60.6","66.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-15T23:00:00","60.3","65.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T00:00:00","59.5","63.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T01:00:00","59.5","62.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T02:00:00","59.1","62.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T03:00:00","58.7","61.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T04:00:00","58.4","60.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T05:00:00","58.2","60.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T06:00:00","59.8","63.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T07:00:00","60.5","66.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T08:00:00","60.8","69.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T09:00:00","60.8","72.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T10:00:00","60.5","75.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T11:00:00","59.9","77.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T12:00:00","59.5","78.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T13:00:00","59.2","79.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T14:00:00","59.1","80.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T15:00:00","59.0","80.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T16:00:00","59.2","79.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T17:00:00","59.4","78.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T18:00:00","59.9","77.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T19:00:00","60.5","74.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T20:00:00","60.9","70.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T21:00:00","60.9","68.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T22:00:00","60.6","66.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-16T23:00:00","60.3","65.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T00:00:00","59.6","63.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T01:00:00","59.5","62.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T02:00:00","59.1","61.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T03:00:00","58.7","61.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T04:00:00","58.3","60.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T05:00:00","58.1","60.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T06:00:00","59.7","62.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T07:00:00","60.5","66.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T08:00:00","60.7","69.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T09:00:00","60.7","72.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T10:00:00","60.5","75.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T11:00:00","59.9","77.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T12:00:00","59.4","78.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T13:00:00","59.2","79.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T14:00:00","59.1","80.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T15:00:00","59.0","80.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T16:00:00","59.2","79.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T17:00:00","59.4","78.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T18:00:00","59.8","77.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T19:00:00","60.5","74.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T20:00:00","60.9","70.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T21:00:00","60.9","68.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T22:00:00","60.6","66.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-17T23:00:00","60.3","65.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T00:00:00","59.6","63.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T01:00:00","59.4","62.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T02:00:00","59.0","61.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T03:00:00","58.7","61.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T04:00:00","58.3","60.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T05:00:00","58.1","60.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T06:00:00","59.8","62.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T07:00:00","60.5","66.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T08:00:00","60.8","69.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T09:00:00","60.8","72.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T10:00:00","60.6","75.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T11:00:00","60.0","77.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T12:00:00","59.6","79.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T13:00:00","59.3","79.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T14:00:00","59.2","80.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T15:00:00","59.1","80.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T16:00:00","59.3","79.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T17:00:00","59.6","78.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T18:00:00","60.0","77.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T19:00:00","60.7","74.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T20:00:00","61.1","70.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T21:00:00","61.1","68.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T22:00:00","60.8","66.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-18T23:00:00","60.5","65.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T00:00:00","59.8","63.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T01:00:00","59.7","62.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T02:00:00","59.2","62.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T03:00:00","58.9","61.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T04:00:00","58.5","60.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T05:00:00","58.3","60.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T06:00:00","60.0","62.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T07:00:00","60.8","66.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T08:00:00","61.1","69.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T09:00:00","61.1","72.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T10:00:00","60.9","75.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T11:00:00","60.3","77.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T12:00:00","59.9","79.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T13:00:00","59.7","80.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T14:00:00","59.6","80.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T15:00:00","59.5","80.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T16:00:00","59.7","79.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T17:00:00","60.0","78.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","07-19T18:00:00","60.4","77.2"
